customer_id,month,avg_monthly_inflow,avg_monthly_outflow,net_cash_flow,cash_flow_consistency_score,balance_volatility,spending_shock_flag,overdraft_flag
C00046,12,137337,110102,27235,77,0.25,0,0
C00047,1,88930,54851,34079,94,0.34,0,0
C00047,2,86206,61666,24540,97,0.41,0,0
C00047,3,87076,59447,27629,95,0.28,0,0
C00047,4,83559,46302,37257,91,0.38,0,0
C00047,5,89496,52827,36669,95,0.47,0,0
C00047,6,89789,60830,28959,95,0.47,0,0
C00047,7,89090,54056,35034,94,0.44,0,0
C00047,8,87773,54018,33755,95,0.22,0,0
C00047,9,86296,47550,38746,89,0.22,0,0
C00047,10,83642,61498,22144,98,0.26,0,0
C00047,11,90248,52610,37638,93,0.4,0,0
C00047,12,89235,46163,43072,89,0.49,0,0
C00048,1,52573,22483,30090,83,0.37,0,0
C00048,2,48525,25731,22794,81,0.46,0,0
C00048,3,49855,18188,31667,87,0.42,0,0
C00048,4,49197,22653,26544,79,0.24,0,0
C00048,5,50719,21287,29432,81,0.27,0,0
C00048,6,48640,18251,30389,86,0.26,0,0
C00048,7,52451,21844,30607,81,0.28,0,0
C00048,8,50949,22276,28673,84,0.36,0,0
C00048,9,50850,17681,33169,84,0.28,0,0
C00048,10,52684,21040,31644,79,0.39,0,0
C00048,11,48630,41342,7288,60,0.47,1,0
C00048,12,51983,24539,27444,78,0.22,0,0
C00049,1,16352,49589,-33237,46,0.8,1,1
C00049,2,33191,51672,-18481,41,0.9,1,1
C00049,3,20394,20615,-221,57,0.44,0,1
C00049,4,24513,20550,3963,64,0.52,0,0
C00049,5,14961,16786,-1825,63,0.57,0,1
C00049,6,30888,18319,12569,62,0.53,0,0
C00049,7,24246,22885,1361,56,0.69,0,0
C00049,8,17499,24223,-6724,57,0.6,0,1
C00049,9,23207,16587,6620,55,0.5,0,0
C00049,10,16678,19418,-2740,64,0.5,0,1
C00049,11,21479,20170,1309,57,0.55,0,0
C00049,12,21546,18432,3114,58,0.46,0,0
C00050,1,14111,46145,-32034,49,0.63,1,1
C00050,2,30054,14926,15128,57,0.89,0,0
C00050,3,13513,20140,-6627,61,0.82,0,1
C00050,4,27948,13590,14358,60,0.81,0,0
C00050,5,31071,20161,10910,65,0.72,0,0
C00050,6,28198,35072,-6874,42,0.51,1,1
C00050,7,27183,16201,10982,58,0.43,0,0
C00050,8,21765,16181,5584,57,0.85,0,0
C00050,9,14264,18103,-3839,58,0.82,0,1
C00050,10,15505,18147,-2642,59,0.74,0,1
C00050,11,14663,13628,1035,64,0.67,0,0
C00050,12,22243,15413,6830,62,0.72,0,0
C00051,1,24177,17410,6767,38,0.68,0,0
C00051,2,32510,14490,18020,39,0.67,0,0
C00051,3,19759,19389,370,44,0.79,0,0
C00051,4,24013,16951,7062,41,0.84,0,0
C00051,5,25209,22506,2703,10,0.78,1,0
C00051,6,20785,14765,6020,41,0.55,0,0
C00051,7,21881,16989,4892,45,0.49,0,0
C00051,8,28876,16110,12766,42,0.9,0,0
C00051,9,21338,19293,2045,45,0.85,0,0
C00051,10,24757,16028,8729,43,0.62,0,0
C00051,11,30966,18675,12291,40,0.67,0,0
C00051,12,16252,16597,-345,46,0.88,0,1
C00052,1,63885,32828,31057,91,0.13,0,0
C00052,2,62074,41950,20124,91,0.18,0,0
C00052,3,61099,33146,27953,95,0.12,0,0
C00052,4,63396,32155,31241,93,0.14,0,0
C00052,5,64555,35747,28808,95,0.21,0,0
C00052,6,60253,34546,25707,100,0.18,0,0
C00052,7,64998,28865,36133,99,0.19,0,0
C00052,8,64365,35073,29292,98,0.13,0,0
C00052,9,60438,41930,18508,100,0.16,0,0
C00052,10,59688,31692,27996,96,0.12,0,0
C00052,11,64517,36796,27721,100,0.19,0,0
C00052,12,60038,41738,18300,99,0.19,0,0
C00053,1,35285,17044,18241,98,0.34,0,0
C00053,2,34389,20933,13456,96,0.37,0,0
C00053,3,32966,20359,12607,96,0.26,0,0
C00053,4,33400,18992,14408,100,0.37,0,0
C00053,5,33505,16270,17235,100,0.3,0,0
C00053,6,32792,15506,17286,100,0.32,0,0
C00053,7,33211,16825,16386,100,0.36,0,0
C00053,8,33998,16809,17189,93,0.21,0,0
C00053,9,33920,17587,16333,97,0.28,0,0
C00053,10,33325,16739,16586,95,0.46,0,0
C00053,11,32819,17228,15591,100,0.27,0,0
C00053,12,33212,18955,14257,97,0.24,0,0
C00054,1,134929,95777,39152,85,0.23,0,0
C00054,2,136460,118896,17564,87,0.22,0,0
C00054,3,126285,102888,23397,86,0.35,0,0
C00054,4,137951,125531,12420,89,0.25,0,0
C00054,5,132725,95222,37503,84,0.31,0,0
C00054,6,132752,124190,8562,83,0.33,0,0
C00054,7,133207,192063,-58856,70,0.4,1,1
C00054,8,128232,104610,23622,90,0.42,0,0
C00054,9,136071,84496,51575,87,0.38,0,0
C00054,10,128679,88341,40338,88,0.29,0,0
C00054,11,136397,87545,48852,85,0.46,0,0
C00054,12,134989,88961,46028,89,0.35,0,0
C00055,1,86715,90785,-4070,25,0.67,1,1
C00055,2,53603,132079,-78476,33,0.45,1,1
C00055,3,91787,62386,29401,56,0.48,0,0
C00055,4,60253,46761,13492,48,0.68,0,0
C00055,5,56220,60633,-4413,54,0.48,0,1
C00055,6,61296,45417,15879,51,0.59,0,0
C00055,7,56773,102049,-45276,27,0.8,1,1
C00055,8,85579,63344,22235,49,0.42,0,0
C00055,9,57470,59799,-2329,51,0.75,0,1
C00055,10,73622,62830,10792,54,0.48,0,0
C00055,11,85458,54378,31080,46,0.76,0,0
C00055,12,62979,43936,19043,49,0.64,0,0
C00056,1,9505,17759,-8254,28,0.55,1,1
C00056,2,8831,7012,1819,49,0.87,0,0
C00056,3,7073,7906,-833,45,0.81,0,1
C00056,4,9034,7732,1302,51,0.43,0,0
C00056,5,8166,8331,-165,46,0.59,0,1
C00056,6,4888,14773,-9885,34,0.86,1,1
C00056,7,7415,13586,-6171,23,0.75,1,1
C00056,8,6208,5824,384,52,0.81,0,0
C00056,9,5609,7118,-1509,54,0.67,0,1
C00056,10,6153,12898,-6745,28,0.69,1,1
C00056,11,7288,6772,516,54,0.54,0,0
C00056,12,8898,6280,2618,45,0.52,0,0
C00057,1,36891,70897,-34006,44,0.26,1,1
C00057,2,64790,30669,34121,71,0.43,0,0
C00057,3,56168,38819,17349,66,0.42,0,0
C00057,4,40779,40042,737,66,0.22,0,0
C00057,5,52474,41934,10540,71,0.44,0,0
C00057,6,37344,28718,8626,71,0.24,0,0
C00057,7,53034,35042,17992,68,0.38,0,0
C00057,8,47013,35389,11624,70,0.31,0,0
C00057,9,55185,40116,15069,66,0.31,0,0
C00057,10,59062,37712,21350,72,0.2,0,0
C00057,11,58949,33041,25908,65,0.32,0,0
C00057,12,60010,40190,19820,70,0.33,0,0
C00058,1,70357,42615,27742,100,0.3,0,0
C00058,2,68481,38955,29526,100,0.46,0,0
C00058,3,72097,33468,38629,100,0.34,0,0
C00058,4,66670,36863,29807,98,0.21,0,0
C00058,5,67754,34635,33119,95,0.38,0,0
C00058,6,70557,38916,31641,100,0.36,0,0
C00058,7,71130,37024,34106,100,0.38,0,0
C00058,8,69849,36631,33218,100,0.43,0,0
C00058,9,71552,30287,41265,100,0.38,0,0
C00058,10,68062,38875,29187,100,0.38,0,0
C00058,11,72899,40394,32505,100,0.24,0,0
C00058,12,69415,32965,36450,100,0.48,0,0
C00059,1,96056,38617,57439,89,0.08,0,0
C00059,2,95364,36843,58521,90,0.19,0,0
C00059,3,89948,37841,52107,86,0.06,0,0
C00059,4,95046,36863,58183,94,0.16,0,0
C00059,5,96747,39157,57590,87,0.1,0,0
C00059,6,98026,88153,9873,66,0.22,1,0
C00059,7,95497,42138,53359,89,0.09,0,0
C00059,8,92211,45270,46941,92,0.07,0,0
C00059,9,94017,39866,54151,94,0.12,0,0
C00059,10,96163,34935,61228,85,0.11,0,0
C00059,11,98208,46137,52071,90,0.11,0,0
C00059,12,92979,41715,51264,87,0.1,0,0
C00060,1,107427,38580,68847,79,0.19,0,0
C00060,2,111690,38518,73172,82,0.1,0,0
C00060,3,112041,50274,61767,76,0.1,0,0
C00060,4,109949,39846,70103,77,0.21,0,0
C00060,5,106263,39869,66394,80,0.07,0,0
C00060,6,108716,44050,64666,78,0.05,0,0
C00060,7,109563,36881,72682,80,0.11,0,0
C00060,8,111354,50402,60952,76,0.1,0,0
C00060,9,104224,53207,51017,77,0.24,0,0
C00060,10,109662,45153,64509,81,0.11,0,0
C00060,11,104175,50793,53382,84,0.05,0,0
C00060,12,107382,41779,65603,82,0.13,0,0
C00061,1,95918,56566,39352,99,0.19,0,0
C00061,2,95844,44503,51341,97,0.1,0,0
C00061,3,95130,47147,47983,93,0.06,0,0
C00061,4,91972,48543,43429,99,0.1,0,0
C00061,5,94813,58183,36630,95,0.25,0,0
C00061,6,91533,43850,47683,100,0.17,0,0
C00061,7,96278,51310,44968,98,0.22,0,0
C00061,8,92205,59298,32907,98,0.09,0,0
C00061,9,94149,60123,34026,98,0.14,0,0
C00061,10,88759,41366,47393,98,0.24,0,0
C00061,11,93163,45422,47741,100,0.15,0,0
C00061,12,95208,56623,38585,94,0.18,0,0
C00062,1,65425,45380,20045,86,0.28,0,0
C00062,2,84598,44618,39980,89,0.23,0,0
C00062,3,92390,46571,45819,89,0.36,0,0
C00062,4,102862,41319,61543,93,0.33,0,0
C00062,5,109515,36300,73215,89,0.36,0,0
C00062,6,102194,43751,58443,90,0.24,0,0
C00062,7,101539,32748,68791,84,0.31,0,0
C00062,8,73272,41494,31778,89,0.38,0,0
C00062,9,92322,47516,44806,91,0.3,0,0
C00062,10,112711,48310,64401,86,0.23,0,0
C00062,11,62919,38779,24140,86,0.22,0,0
C00062,12,104459,40155,64304,85,0.42,0,0
C00063,1,73396,34516,38880,91,0.29,0,0
C00063,2,77395,35502,41893,92,0.26,0,0
C00063,3,75066,41400,33666,91,0.41,0,0
C00063,4,79910,45579,34331,97,0.47,0,0
C00063,5,74295,38512,35783,92,0.35,0,0
C00063,6,80396,48997,31399,89,0.22,0,0
C00063,7,73413,49076,24337,89,0.44,0,0
C00063,8,76146,45452,30694,90,0.42,0,0
C00063,9,78597,42020,36577,89,0.22,0,0
C00063,10,73915,46196,27719,90,0.34,0,0
C00063,11,80574,33496,47078,93,0.24,0,0
C00063,12,74165,49892,24273,96,0.32,0,0
C00064,1,6468,5569,899,64,0.8,0,0
C00064,2,9007,13469,-4462,53,0.71,1,1
C00064,3,12471,10860,1611,39,0.46,1,0
C00064,4,10028,7467,2561,63,0.9,0,0
C00064,5,7582,7487,95,61,0.67,0,0
C00064,6,6526,6219,307,68,0.55,0,0
C00064,7,8770,7493,1277,62,0.45,0,0
C00064,8,7218,6931,287,60,0.79,0,0
C00064,9,15081,6994,8087,62,0.44,0,0
C00064,10,11745,7016,4729,69,0.57,0,0
C00064,11,10843,5936,4907,69,0.84,0,0
C00064,12,9586,7374,2212,67,0.55,0,0
C00065,1,73979,65291,8688,68,0.32,0,0
C00065,2,87439,56211,31228,69,0.29,0,0
C00065,3,61396,63163,-1767,70,0.25,0,1
C00065,4,75974,47216,28758,73,0.43,0,0
C00065,5,81070,44644,36426,74,0.43,0,0
C00065,6,67606,54397,13209,74,0.47,0,0
C00065,7,72561,62849,9712,75,0.23,0,0
C00065,8,72315,58812,13503,73,0.44,0,0
C00065,9,93664,44273,49391,69,0.31,0,0
C00065,10,57170,54320,2850,76,0.23,0,0
C00065,11,88020,58411,29609,71,0.5,0,0
C00065,12,69543,61211,8332,71,0.41,0,0
C00066,1,15100,19183,-4083,46,0.7,0,1
C00066,2,24464,16983,7481,45,0.66,0,0
C00066,3,23280,17118,6162,49,0.58,0,0
C00066,4,13738,18491,-4753,40,0.89,0,1
C00066,5,13451,21152,-7701,48,0.6,0,1
C00066,6,24012,23286,726,42,0.41,0,0
C00066,7,12790,20858,-8068,43,0.64,0,1
C00066,8,18166,17747,419,43,0.67,0,0
C00066,9,15930,18944,-3014,45,0.75,0,1
C00066,10,21797,20305,1492,49,0.42,0,0
C00066,11,22495,21480,1015,41,0.72,0,0
C00066,12,18567,20081,-1514,49,0.9,0,1
C00067,1,301026,190439,110587,59,0.32,0,0
C00067,2,197739,153375,44364,52,0.25,0,0
C00067,3,193129,151594,41535,51,0.43,0,0
C00067,4,211808,140239,71569,50,0.42,0,0
C00067,5,300846,184361,116485,57,0.48,0,0
C00067,6,304727,187591,117136,59,0.42,0,0
C00067,7,217292,188033,29259,51,0.28,0,0
C00067,8,208459,179633,28826,53,0.34,0,0
C00067,9,272420,150915,121505,49,0.36,0,0
C00067,10,183649,175101,8548,51,0.23,0,0
C00067,11,183661,177785,5876,57,0.44,0,0
C00067,12,247492,161332,86160,59,0.2,0,0
C00068,1,130970,71374,59596,100,0.42,0,0
C00068,2,119991,67800,52191,96,0.26,0,0
C00068,3,122052,52511,69541,97,0.22,0,0
C00068,4,125030,53868,71162,100,0.48,0,0
C00068,5,125156,68334,56822,100,0.25,0,0
C00068,6,126754,67618,59136,100,0.49,0,0
C00068,7,120665,68678,51987,100,0.46,0,0
C00068,8,122893,56411,66482,100,0.46,0,0
C00068,9,126812,71675,55137,100,0.27,0,0
C00068,10,122465,62877,59588,99,0.31,0,0
C00068,11,131852,69284,62568,95,0.28,0,0
C00068,12,126967,75194,51773,100,0.2,0,0
C00069,1,137570,86076,51494,64,0.29,0,0
C00069,2,174458,74842,99616,58,0.32,0,0
C00069,3,212717,73398,139319,60,0.27,0,0
C00069,4,158451,102687,55764,56,0.37,0,0
C00069,5,136962,74828,62134,59,0.24,0,0
C00069,6,226667,95896,130771,62,0.42,0,0
C00069,7,214483,77510,136973,61,0.26,0,0
C00069,8,229199,75566,153633,62,0.36,0,0
C00069,9,171490,97442,74048,62,0.46,0,0
C00069,10,135547,85504,50043,58,0.43,0,0
C00069,11,172913,71061,101852,60,0.35,0,0
C00069,12,218489,79536,138953,59,0.45,0,0
C00070,1,142835,111850,30985,88,0.27,0,0
C00070,2,143515,120239,23276,86,0.42,0,0
C00070,3,151817,123514,28303,93,0.39,0,0
C00070,4,142263,99201,43062,93,0.28,0,0
C00070,5,148553,91374,57179,88,0.31,0,0
C00070,6,151871,86784,65087,83,0.46,0,0
C00070,7,148265,111169,37096,93,0.44,0,0
C00070,8,151641,114986,36655,92,0.26,0,0
C00070,9,143370,96493,46877,87,0.29,0,0
C00070,10,151812,93011,58801,90,0.41,0,0
C00070,11,143536,91178,52358,83,0.32,0,0
C00070,12,156931,111013,45918,93,0.36,0,0
C00071,1,81879,50457,31422,81,0.22,0,0
C00071,2,89335,55348,33987,82,0.32,0,0
C00071,3,124081,59744,64337,80,0.45,0,0
C00071,4,104183,57377,46806,84,0.42,0,0
C00071,5,88234,43863,44371,84,0.26,0,0
C00071,6,127657,44575,83082,88,0.28,0,0
C00071,7,120142,42242,77900,87,0.29,0,0
C00071,8,120070,50529,69541,79,0.29,0,0
C00071,9,79712,43278,36434,81,0.46,0,0
C00071,10,108563,55740,52823,81,0.2,0,0
C00071,11,99530,52343,47187,82,0.22,0,0
C00071,12,116209,41621,74588,79,0.44,0,0
C00072,1,3333,5370,-2037,64,0.43,0,1
C00072,2,5637,4982,655,63,0.64,0,0
C00072,3,4762,3994,768,66,0.79,0,0
C00072,4,5669,4837,832,62,0.45,0,0
C00072,5,2760,4606,-1846,62,0.44,0,1
C00072,6,4262,4210,52,56,0.44,0,0
C00072,7,5461,5909,-448,61,0.55,0,1
C00072,8,3833,4754,-921,60,0.59,0,1
C00072,9,5428,4908,520,57,0.75,0,0
C00072,10,4232,4896,-664,58,0.73,0,1
C00072,11,2803,5344,-2541,62,0.83,0,1
C00072,12,4836,9191,-4355,31,0.75,1,1
C00073,1,88921,59636,29285,77,0.27,0,0
C00073,2,92354,46625,45729,73,0.38,0,0
C00073,3,89598,45181,44417,80,0.28,0,0
C00073,4,87726,58064,29662,74,0.39,0,0
C00073,5,96398,48275,48123,77,0.24,0,0
C00073,6,96271,47192,49079,73,0.22,0,0
C00073,7,95662,50215,45447,78,0.38,0,0
C00073,8,95936,49895,46041,73,0.22,0,0
C00073,9,94411,43158,51253,72,0.47,0,0
C00073,10,92350,57174,35176,80,0.28,0,0
C00073,11,93346,45018,48328,80,0.44,0,0
C00073,12,96507,48604,47903,75,0.41,0,0
C00074,1,184120,193581,-9461,81,0.5,0,1
C00074,2,318875,163658,155217,82,0.44,0,0
C00074,3,305558,170209,135349,85,0.26,0,0
C00074,4,234907,162426,72481,75,0.39,0,0
C00074,5,251223,171580,79643,75,0.48,0,0
C00074,6,263149,185092,78057,76,0.35,0,0
C00074,7,312713,229379,83334,79,0.48,0,0
C00074,8,202327,194696,7631,77,0.44,0,0
C00074,9,231159,179354,51805,78,0.37,0,0
C00074,10,217068,197507,19561,82,0.45,0,0
C00074,11,317650,229502,88148,81,0.26,0,0
C00074,12,183237,214517,-31280,77,0.35,0,1
C00075,1,38866,42781,-3915,57,0.15,1,1
C00075,2,36248,22545,13703,83,0.1,0,0
C00075,3,37793,24644,13149,86,0.11,0,0
C00075,4,37991,22128,15863,87,0.09,0,0
C00075,5,38160,21660,16500,91,0.21,0,0
C00075,6,35909,23160,12749,83,0.1,0,0
C00075,7,38948,25493,13455,86,0.15,0,0
C00075,8,38510,24703,13807,87,0.14,0,0
C00075,9,37413,25648,11765,89,0.09,0,0
C00075,10,36976,26241,10735,87,0.11,0,0
C00075,11,36159,22620,13539,82,0.09,0,0
C00075,12,36456,24048,12408,91,0.24,0,0
C00076,1,30640,17335,13305,85,0.46,0,0
C00076,2,31660,14829,16831,84,0.47,0,0
C00076,3,30565,15169,15396,92,0.39,0,0
C00076,4,30465,17208,13257,91,0.46,0,0
C00076,5,33258,18622,14636,91,0.47,0,0
C00076,6,31666,20900,10766,91,0.4,0,0
C00076,7,31211,18415,12796,87,0.38,0,0
C00076,8,30448,18995,11453,86,0.42,0,0
C00076,9,30254,14899,15355,84,0.37,0,0
C00076,10,31420,14517,16903,88,0.48,0,0
C00076,11,30832,17900,12932,90,0.37,0,0
C00076,12,31913,19134,12779,84,0.29,0,0
C00077,1,86442,78037,8405,73,0.27,0,0
C00077,2,83921,64512,19409,74,0.41,0,0
C00077,3,84944,72654,12290,80,0.26,0,0
C00077,4,82239,57542,24697,74,0.43,0,0
C00077,5,88213,69355,18858,77,0.25,0,0
C00077,6,86410,121403,-34993,55,0.47,1,1
C00077,7,82047,71943,10104,73,0.49,0,0
C00077,8,83664,78410,5254,77,0.26,0,0
C00077,9,81501,68718,12783,79,0.25,0,0
C00077,10,86931,69077,17854,81,0.42,0,0
C00077,11,87206,80126,7080,76,0.43,0,0
C00077,12,87752,59164,28588,76,0.23,0,0
C00078,1,60927,26869,34058,91,0.34,0,0
C00078,2,59264,28124,31140,87,0.48,0,0
C00078,3,61618,36911,24707,93,0.28,0,0
C00078,4,57781,33413,24368,92,0.42,0,0
C00078,5,58982,33331,25651,93,0.4,0,0
C00078,6,61656,33203,28453,86,0.49,0,0
C00078,7,57726,38179,19547,86,0.48,0,0
C00078,8,58245,34181,24064,93,0.28,0,0
C00078,9,59879,35515,24364,89,0.24,0,0
C00078,10,59844,69804,-9960,73,0.22,1,1
C00078,11,61699,35540,26159,86,0.5,0,0
C00078,12,57069,31714,25355,86,0.23,0,0
C00079,1,125247,64390,60857,83,0.38,0,0
C00079,2,135214,55687,79527,89,0.37,0,0
C00079,3,129040,58326,70714,88,0.43,0,0
C00079,4,125477,71738,53739,86,0.24,0,0
C00079,5,133723,57965,75758,85,0.24,0,0
C00079,6,133389,52033,81356,86,0.39,0,0
C00079,7,132237,60103,72134,82,0.41,0,0
C00079,8,125638,49749,75889,84,0.2,0,0
C00079,9,131631,155070,-23439,69,0.48,1,1
C00079,10,136133,59541,76592,87,0.25,0,0
C00079,11,138335,69648,68687,83,0.4,0,0
C00079,12,132528,57960,74568,80,0.21,0,0
C00080,1,83809,74362,9447,100,0.24,0,0
C00080,2,82513,75140,7373,100,0.19,0,0
C00080,3,84922,56295,28627,100,0.2,0,0
C00080,4,84030,60902,23128,97,0.22,0,0
C00080,5,88937,58957,29980,100,0.15,0,0
C00080,6,86549,75017,11532,100,0.24,0,0
C00080,7,88805,69551,19254,96,0.24,0,0
C00080,8,88039,74702,13337,100,0.1,0,0
C00080,9,84618,73856,10762,98,0.24,0,0
C00080,10,84440,59943,24497,97,0.15,0,0
C00080,11,84332,63107,21225,99,0.12,0,0
C00080,12,88586,72308,16278,100,0.25,0,0
C00081,1,128412,91718,36694,86,0.46,0,0
C00081,2,134301,71981,62320,92,0.32,0,0
C00081,3,129991,88717,41274,84,0.23,0,0
C00081,4,128557,91461,37096,91,0.28,0,0
C00081,5,126278,71297,54981,92,0.32,0,0
C00081,6,125053,92742,32311,87,0.24,0,0
C00081,7,127919,74740,53179,88,0.49,0,0
C00081,8,123349,64724,58625,90,0.47,0,0
C00081,9,129599,63648,65951,89,0.4,0,0
C00081,10,130052,85535,44517,93,0.28,0,0
C00081,11,131014,89176,41838,86,0.5,0,0
C00081,12,129725,80900,48825,93,0.49,0,0
C00082,1,24266,17231,7035,56,0.55,0,0
C00082,2,13158,17289,-4131,59,0.55,0,1
C00082,3,18773,18433,340,55,0.86,0,0
C00082,4,16373,32027,-15654,35,0.41,1,1
C00082,5,19475,14646,4829,58,0.84,0,0
C00082,6,20834,19841,993,57,0.86,0,0
C00082,7,24387,20087,4300,58,0.57,0,0
C00082,8,22592,19194,3398,56,0.6,0,0
C00082,9,18904,26318,-7414,38,0.4,1,1
C00082,10,17157,13907,3250,61,0.89,0,0
C00082,11,23965,13665,10300,56,0.67,0,0
C00082,12,29431,14388,15043,62,0.45,0,0
C00083,1,95209,49465,45744,87,0.41,0,0
C00083,2,91397,45464,45933,80,0.32,0,0
C00083,3,93949,38598,55351,79,0.3,0,0
C00083,4,95713,40365,55348,82,0.32,0,0
C00083,5,96464,50243,46221,77,0.44,0,0
C00083,6,88782,44522,44260,85,0.28,0,0
C00083,7,97721,56663,41058,79,0.26,0,0
C00083,8,94289,55403,38886,80,0.23,0,0
C00083,9,90400,94852,-4452,72,0.46,1,1
C00083,10,91349,54723,36626,83,0.27,0,0
C00083,11,94319,54364,39955,78,0.49,0,0
C00083,12,93434,44278,49156,87,0.49,0,0
C00084,1,120035,85920,34115,100,0.25,0,0
C00084,2,121573,95293,26280,99,0.34,0,0
C00084,3,116028,100422,15606,100,0.49,0,0
C00084,4,120970,94371,26599,100,0.44,0,0
C00084,5,122088,109177,12911,71,0.21,1,0
C00084,6,116703,93541,23162,99,0.24,0,0
C00084,7,121924,88077,33847,99,0.41,0,0
C00084,8,112967,80031,32936,98,0.31,0,0
C00084,9,118660,80136,38524,94,0.31,0,0
C00084,10,116379,72646,43733,96,0.45,0,0
C00084,11,122867,96237,26630,95,0.42,0,0
C00084,12,120417,73927,46490,100,0.37,0,0
C00085,1,50482,36040,14442,63,0.3,0,0
C00085,2,34551,26505,8046,61,0.33,0,0
C00085,3,33063,60560,-27497,52,0.27,1,1
C00085,4,50211,33749,16462,68,0.47,0,0
C00085,5,47798,28327,19471,62,0.26,0,0
C00085,6,48608,33215,15393,68,0.41,0,0
C00085,7,43751,33070,10681,63,0.4,0,0
C00085,8,58772,27444,31328,66,0.27,0,0
C00085,9,56000,32963,23037,69,0.29,0,0
C00085,10,48419,27687,20732,64,0.29,0,0
C00085,11,54333,34858,19475,67,0.32,0,0
C00085,12,56401,30612,25789,60,0.23,0,0
C00086,1,2584,2057,527,37,0.51,0,0
C00086,2,2178,1460,718,36,0.78,0,0
C00086,3,2525,1583,942,40,0.9,0,0
C00086,4,1793,1651,142,37,0.72,0,0
C00086,5,2077,1655,422,36,0.6,0,0
C00086,6,1406,1862,-456,44,0.64,0,1
C00086,7,2550,1489,1061,38,0.66,0,0
C00086,8,2550,1875,675,35,0.7,0,0
C00086,9,965,1882,-917,40,0.65,0,1
C00086,10,1413,2088,-675,41,0.87,0,1
C00086,11,2069,1602,467,40,0.87,0,0
C00086,12,2039,3989,-1950,26,0.51,1,1
C00087,1,48170,48662,-492,55,0.26,0,1
C00087,2,74935,41422,33513,61,0.48,0,0
C00087,3,67218,45696,21522,55,0.42,0,0
C00087,4,47177,57114,-9937,59,0.34,0,1
C00087,5,70350,53826,16524,61,0.31,0,0
C00087,6,60352,46806,13546,56,0.33,0,0
C00087,7,52935,60311,-7376,62,0.28,0,1
C00087,8,83524,60032,23492,56,0.24,0,0
C00087,9,72930,58165,14765,58,0.42,0,0
C00087,10,50195,44384,5811,60,0.41,0,0
C00087,11,75927,58995,16932,65,0.43,0,0
C00087,12,79277,53588,25689,58,0.27,0,0
C00088,1,123899,100327,23572,55,0.22,0,0
C00088,2,125654,86907,38747,53,0.25,0,0
C00088,3,174765,106579,68186,61,0.42,0,0
C00088,4,119809,96141,23668,58,0.31,0,0
C00088,5,116694,96390,20304,61,0.21,0,0
C00088,6,133265,86982,46283,55,0.43,0,0
C00088,7,158196,99545,58651,59,0.44,0,0
C00088,8,117030,215005,-97975,45,0.25,1,1
C00088,9,169407,89797,79610,59,0.43,0,0
C00088,10,160650,91857,68793,54,0.35,0,0
C00088,11,182398,100282,82116,60,0.36,0,0
C00088,12,125465,99992,25473,62,0.31,0,0
C00089,1,26797,24834,1963,83,0.45,0,0
C00089,2,25344,42058,-16714,66,0.47,1,1
C00089,3,27287,20209,7078,86,0.38,0,0
C00089,4,25384,17429,7955,88,0.42,0,0
C00089,5,26705,19688,7017,87,0.32,0,0
C00089,6,25899,19416,6483,88,0.23,0,0
C00089,7,27039,21500,5539,82,0.28,0,0
C00089,8,26294,19848,6446,80,0.49,0,0
C00089,9,27183,20381,6802,86,0.49,0,0
C00089,10,27687,16833,10854,87,0.24,0,0
C00089,11,26568,23271,3297,83,0.38,0,0
C00089,12,25645,17274,8371,90,0.33,0,0
C00090,1,85539,75134,10405,72,0.45,0,0
C00090,2,88759,66281,22478,74,0.46,0,0
C00090,3,86954,59429,27525,72,0.35,0,0
C00090,4,86323,63107,23216,72,0.49,0,0
C00090,5,85731,60420,25311,81,0.4,0,0
C00090,6,86790,59223,27567,78,0.48,0,0
C00090,7,87179,147584,-60405,66,0.41,1,1
C00090,8,88158,57920,30238,75,0.34,0,0
C00090,9,83008,83207,-199,80,0.39,0,1
C00090,10,87179,76794,10385,82,0.4,0,0
C00090,11,83644,68908,14736,72,0.32,0,0
C00090,12,84225,65517,18708,77,0.44,0,0
C00091,1,114248,71944,42304,93,0.32,0,0
C00091,2,119232,94117,25115,93,0.34,0,0
C00091,3,120105,79803,40302,95,0.32,0,0
C00091,4,113000,76468,36532,93,0.38,0,0
C00091,5,111726,95626,16100,95,0.31,0,0
C00091,6,121588,92491,29097,92,0.3,0,0
C00091,7,120990,97341,23649,85,0.25,0,0
C00091,8,112348,80372,31976,86,0.23,0,0
C00091,9,114746,88404,26342,94,0.46,0,0
C00091,10,121683,86317,35366,85,0.37,0,0
C00091,11,118986,94911,24075,89,0.44,0,0
C00091,12,115806,78836,36970,90,0.48,0,0
C00092,1,124464,90297,34167,93,0.22,0,0
C00092,2,130313,84751,45562,93,0.39,0,0
C00092,3,103282,91538,11744,93,0.32,0,0
C00092,4,109545,63607,45938,87,0.26,0,0
C00092,5,91570,90601,969,86,0.45,0,0
C00092,6,122001,80098,41903,88,0.49,0,0
C00092,7,135143,64859,70284,90,0.26,0,0
C00092,8,119750,70250,49500,94,0.24,0,0
C00092,9,103327,92365,10962,84,0.41,0,0
C00092,10,142202,69306,72896,84,0.33,0,0
C00092,11,111335,75371,35964,88,0.43,0,0
C00092,12,92313,73676,18637,90,0.29,0,0
C00093,1,29745,17135,12610,63,0.34,0,0
C00093,2,40502,17103,23399,58,0.25,0,0
C00093,3,47806,23670,24136,58,0.34,0,0
